,id,name,state,designation
560,227,Rajashree Birla,Madhya Pradesh,Director
561,227,M L Apte,Madhya Pradesh,Director
562,227,B V Bhargava,Madhya Pradesh,Director
563,227,R C Bhargava,Madhya Pradesh,Director
564,227,Cyril Shroff,Madhya Pradesh,Director
565,227,Shailendra K Jain,Madhya Pradesh,Director
566,227,Ashok Malu,Madhya Pradesh,Company Secretary
567,227,A K Dasgupta,Madhya Pradesh,Nominee (LIC)
568,227,D D Rathi,Madhya Pradesh,Director
569,227,Adesh Gupta,Madhya Pradesh,Whole Time Director & CFO
570,227,K K Maheshwari,Madhya Pradesh,Managing Director
571,227,Thomas M Connely,Madhya Pradesh,Director
572,230,Deepak S Parekh,Maharashtra,Chairman
573,230,Keshub Mahindra,Maharashtra,Vice Chairman
574,230,Shirish B Patel,Maharashtra,Director
575,230,B S Mehta,Maharashtra,Director
576,230,D M Sukthankar,Maharashtra,Director
577,230,D N Ghosh,Maharashtra,Director
578,230,S A Dave,Maharashtra,Director
579,230,Ram S Tarneja,Maharashtra,Director
580,230,N M Munjee,Maharashtra,Director
581,230,Bimal Jalan,Maharashtra,Director
582,230,J J Irani,Maharashtra,Additional Director
583,230,V Srinivasa Rangan,Maharashtra,Executive Director
584,230,Renu Sud Karnad,Maharashtra,Managing Director
585,230,Keki M Mistry,Maharashtra,Vice Chairman & MD & CEO
586,230,Girish V Koliyote,Maharashtra,Company Secretary
587,231,Simon J Scarff,Punjab,Chairman
588,231,Zubair Ahmed,Punjab,Managing Director
589,231,Kunal Kashyap,Punjab,Director
590,231,P Dwarakanath,Punjab,Director
591,231,Subodh Bhargava,Punjab,Director
592,231,Jaiboy John Phillips,Punjab,Whole-time Director
593,231,Ramakrishnan Subramanian,Punjab,Director (Finance)
594,231,Mukesh H Butani,Punjab,Director
595,231,Naresh Dayal,Punjab,Director
596,231,Surinder Kumar,Punjab,Company Secretary
597,237,Brijmohan Lall Munjal,New Delhi,Chairman
598,237,Pawan Munjal,New Delhi,Managing Director & CEO
599,237,Pradeep Dinodia,New Delhi,Director
600,237,V P Malik,New Delhi,Director
601,237,Pritam Singh,New Delhi,Director
602,237,Sunil Kant Munjal,New Delhi,Joint Managing Director
603,237,Analjit Singh,New Delhi,Director
604,237,Meleveetil Damodaran,New Delhi,Director
605,237,Ilam C Kamboj,New Delhi,Company Secretary
606,237,Ravi Nath,New Delhi,Director
607,237,Anand C Burman,New Delhi,Director
608,237,Suman Kant Munjal,New Delhi,Director
609,237,Paul Edgerley,New Delhi,Director
610,242,Gary Steel,Karnataka,Chairman
611,242,Bazmi R Husain,Karnataka,Managing Director
612,242,N S Raghavan,Karnataka,Director
613,242,Nasser Munjee,Karnataka,Director
614,242,D E Udwadia,Karnataka,Director
615,242,A K Dasgupta,Karnataka,Director
616,242,Peter Leupp,Karnataka,Director
617,242,Francis Duggan,Karnataka,Director
618,242,B Gururaj,Karnataka,Company Secretary
619,244,C Y Pal,Maharashtra,Chairman
620,244,Anand Kripalu,Maharashtra,Managing Director
621,244,Harsh Mariwala,Maharashtra,Director
622,244,Radhakrishnan Menon,Maharashtra,Director
623,244,Suresh Talwar,Maharashtra,Director
624,244,Atul Bhatia,Maharashtra,Director
625,244,V Chandramouli,Maharashtra,Director
626,244,Rajesh Garg,Maharashtra,Director (Finance & Commer.)
627,244,Jaiboy Phillips,Maharashtra,Director
628,244,Rajesh Ramanathan,Maharashtra,Executive Director
629,244,Sunil Sethi,Maharashtra,Executive Director
630,244,Narayan Sundararaman,Maharashtra,Executive Director
631,244,Barkha Bordia,Maharashtra,Company Secretary
632,245,Ajit Gulabchand,Maharashtra,Chairman & Managing Director
633,245,Y H Malegam,Maharashtra,Director
634,245,Rajas R Doshi,Maharashtra,Director
635,245,D M Popat,Maharashtra,Director
636,245,Ram P Gandhi,Maharashtra,Director
637,245,Fred Moavenzadeh,Maharashtra,Director
638,245,Sharad M Kulkarni,Maharashtra,Director
639,245,Nirmal P Bhogilal,Maharashtra,Director
640,245,Anil C Singhvi,Maharashtra,Director
641,245,K G Tendulkar,Maharashtra,Director
642,245,Vithal P Kulkarni,Maharashtra,Company Secretary
643,245,Arun V Karambelkar,Maharashtra,President & Whole-time Dir.
644,245,Ila Patnaik,Maharashtra,Additional Director
645,249,Shishir Bajaj,Maharashtra,Chairman & Managing Director
646,249,Kushagra Bajaj,Maharashtra,Vice Chairman & Joint M.D.
647,249,D S Mehta,Maharashtra,Director
648,249,M L Apte,Maharashtra,Director
649,249,R V Ruia,Maharashtra,Director
650,249,Alok Krishna Agarwal,Maharashtra,Director
651,249,Pradeep Parakh,Maharashtra,Company Secretary
652,249,D K Shukla,Maharashtra,Director
653,249,Sanjeev Kumar,Maharashtra,Director(Legal & Cor. Affairs)
654,252,Kumar Mangalam Birla,Maharashtra,Chairman
655,252,D Bhattacharya,Maharashtra,Managing Director
656,252,Rajashree Birla,Maharashtra,Director
657,252,C M Maniar,Maharashtra,Director
658,252,M M Bhagat,Maharashtra,Director
659,252,K N Bhandari,Maharashtra,Director
660,252,N J Jhaveri,Maharashtra,Director
661,252,ASKARAN AGARWALA,Maharashtra,Director
662,252,Anil Malik,Maharashtra,Company Secretary
663,252,Ram Charan,Maharashtra,Director
664,252,Jagdish Khattar,Maharashtra,Independent Director
665,252,M Damodaran,Maharashtra,Additional Director
666,255,Harish Manwani,Maharashtra,Chairman
667,255,Nitin Paranjpe,Maharashtra,Managing Director & CEO
668,255,A Narayan,Maharashtra,Director
669,255,S Ramadorai,Maharashtra,Director
670,255,R A Mashelkar,Maharashtra,Director
671,255,S Ramamurthy,Maharashtra,ED (Finance & IT) and CFO
672,255,Pradeep Banerjee,Maharashtra,Executive Director(Sup. Chain)
673,255,Dev Bajpai,Maharashtra,Company Secretary
674,255,O P Bhatt,Maharashtra,Independent Director
675,256,Vijay Mallya,Maharashtra,Chairman
676,256,Shailesh Ayyangar,Maharashtra,Managing Director
677,256,F Briens,Maharashtra,Director
678,256,M Dargentolle,Maharashtra,Director
679,256,A Ortoli,Maharashtra,Director
680,256,J M Gandhi,Maharashtra,Director
681,256,J M Georges,Maharashtra,Director
682,256,S R Gupte,Maharashtra,Director
683,256,A K R Nedungadi,Maharashtra,Director
684,256,M G Rao,Maharashtra,Alternate Director & WTD
685,256,K Subramani,Maharashtra,Company Secretary
686,256,S Umesh,Maharashtra,Alternate Director
687,266,Amit Jain,West Bengal,Managing Director
688,266,R Gopalakrishnan,West Bengal,Director
689,266,Renu S Karnad,West Bengal,Director
690,266,Nihal Kaviratne,West Bengal,Chairman
691,266,Sanjiv Misra,West Bengal,Director
692,266,R Guha,West Bengal,Company secretary
693,266,Partha Sarathi Basu,West Bengal,Whole Time Director & CFO
694,266,Arvind Uppal,West Bengal,Director
695,266,Graeme Armstrong,West Bengal,Director
696,266,Sucheta Govil,West Bengal,Alternate Director
697,270,N Srinivasan,Tamil Nadu,Vice Chairman & M.D.
698,270,Rupa Gurunath,Tamil Nadu,Whole-time Director
699,270,B S Adityan,Tamil Nadu,Director
700,270,Arun Datta,Tamil Nadu,Director
701,270,R K Das,Tamil Nadu,Director
702,270,N R Krishnan,Tamil Nadu,Director
703,270,A Sankarakrishnan,Tamil Nadu,Director
704,270,Srinivasan N,Tamil Nadu,Director
705,270,G Balakrishnan,Tamil Nadu,President & Company Secretary
706,270,V Manickam,Tamil Nadu,Nominee (LIC)
707,270,K P Nair,Tamil Nadu,Nominee (IBDI)
708,270,Chitra Srinivasan,Tamil Nadu,Director
709,282,Ratan N Tata,Maharashtra,Chairman
710,282,R K Krishna Kumar,Maharashtra,Vice Chairman
711,282,K B Dadiseth,Maharashtra,Director
712,282,Deepak Parekh,Maharashtra,Director
713,282,Jagdish Capoor,Maharashtra,Director
714,282,Raymond N Bickson,Maharashtra,Managing Director
715,282,Shapoor Mistry,Maharashtra,Director
716,282,Nadir Godrej,Maharashtra,Director
717,282,Anil P Goel,Maharashtra,Executive Director (Finance)
718,282,Abhijit Mukerji,Maharashtra,E D (Hotel Operation)
719,282,Beejal Desai,Maharashtra,Company Secretary
720,282,Mehernosh S Kapadia,Maharashtra,Executive Director
721,285,Kumar Mangalam Birla,Gujarat,Chairman
722,285,Rajashree Birla,Gujarat,Director
723,285,B L Shah,Gujarat,Director
724,285,P Murari,Gujarat,Director
725,285,B R Gupta,Gujarat,Director
726,285,Tarjani Vakil,Gujarat,Director
727,285,Devendra Bhandari,Gujarat,Company Secretary
728,285,G P Gupta,Gujarat,Director
729,285,Rakesh Jain,Gujarat,Managing Director
730,285,Tapasha Chattopadhyay,Gujarat,Nominee (LIC)
731,285,Sushil Agarwal,Gujarat,Whole-time Director
732,285,S C Bhargava,Gujarat,Independent Director
733,292,S M Datta,Maharashtra,Chairman
734,292,R Gopalakrishnan,Maharashtra,Director
735,292,A H Mody,Maharashtra,Company Secretary
736,292,Soren Malekar,Maharashtra,WTD & Director (Supply Chain)
737,292,S Mukundan,Maharashtra,Nominee
738,292,Helen Mccabe,Maharashtra,Alternate Director
739,292,Ravi Kirpalani,Maharashtra,Director - Automotive & COO
740,292,Ralph Hewins,Maharashtra,Nominee
741,292,Sujit Vaidya,Maharashtra,Director (Finance)
742,292,Uday Khanna,Maharashtra,Additional Director
743,292,Peter Wiedner,Maharashtra,Director
744,301,Yogesh Chander Deveshwar,West Bengal,Chairman
745,301,Krishnamoorthy Vaidyanath,West Bengal,Non Executive Director
746,301,Serajul Haq Khan,West Bengal,Director
747,301,Sunil Behari Mathur,West Bengal,Director
748,301,Dinesh Kumar Mehrotra,West Bengal,Director
749,301,Hugo Geoffrey Powell,West Bengal,Director
750,301,Pillappakkam Bahukutumbi Ramanujam,West Bengal,Director
751,301,Anthony Ruys,West Bengal,Director
752,301,Basudeb Sen,West Bengal,Director
753,301,Balakrishnan Vijayaraghavan,West Bengal,Director
754,301,Biswa Behari Chatterjee,West Bengal,Executive VP & CS
755,301,Anil Baijal,West Bengal,Director
756,301,S Banerjee,West Bengal,Non Executive Director
757,301,Kurush Noshir Grant,West Bengal,Whole-time Director
758,301,Girija Kumar,West Bengal,Non Executive Director
759,301,Nakul Anand,West Bengal,Whole-time Director
760,301,Pradeep Vasant Dhobale,West Bengal,Whole-time Director
761,304,Hari Shankar Singhania,West Bengal,Chairman
762,304,Raghupati Singhania,West Bengal,Vice Chairman & M.D.
763,304,Arvind Singh Mewar,West Bengal,Director
764,304,Bakul Jain,West Bengal,Director
765,304,Om Prakash Khaitan,West Bengal,Director
766,304,Bharat Hari Singhania,West Bengal,Managing Director
767,304,Vikrampati Singhania,West Bengal,Deputy Managing Director
768,304,Swaroop Chand Sethi,West Bengal,Whole-time Director
769,304,Arun K Bajoria,West Bengal,President & Director
770,304,Kalpataru Tripathy,West Bengal,Director
771,304,Vimal Bhandari,West Bengal,Additional Director
772,304,P K Rustagi,West Bengal,Vice President & CS
773,308,P K Bhalla,New Delhi,Director
774,308,A K Chowdhury,New Delhi,Director
775,308,N K Goila,New Delhi,Director
776,308,A K Jain,New Delhi,Director
777,308,Chhaya Shriram,New Delhi,Whole-time Director
778,308,Siddharth Shriram,New Delhi,Chairman
779,308,Sunil Wadhwa,New Delhi,Managing Director
780,308,K Vinod Wazir,New Delhi,Director
781,308,Manoj Agrawal,New Delhi,Company Secretary
782,313,Sajjan Jindal,Maharashtra,Chairman & Managing Director
783,313,N K Jain,Maharashtra,Executive Vice Chairman
784,313,D J Balaji Rao,Maharashtra,Director
785,313,S R Chougule,Maharashtra,Nominee (ICICI)
786,313,Atul Desai,Maharashtra,Director
787,313,Markand C Gandhi,Maharashtra,Director
788,313,Raman Madhok,Maharashtra,Joint Managing Director & CEO
789,313,Lancy Verghese,Maharashtra,Company Secretary
790,313,L K Singhal,Maharashtra,Nominee (IFCI)
791,313,S Jambunathan,Maharashtra,Nominee (UTI)
792,328,Arvind Uppal,Maharashtra,Chairman & Managing Director
793,328,Syed Shahzad Akhtar,Maharashtra,Whole-time Director
794,328,Anand Bhatia,Maharashtra,Director
795,328,Simon James Scarff,Maharashtra,Director
796,328,Sanjiv Verma,Maharashtra,Director
797,328,Ravi Sabharwal,Maharashtra,Company Secretary
798,328,Anil Berera,Maharashtra,Whole-time Director
799,328,Vikas Singhal,Maharashtra,Whole-time Director
800,329,Basant Kumar Birla,West Bengal,Chairman
801,329,Krishna Gopal Maheshwari,West Bengal,Director
802,329,BHAGWATI PRASAD BAJORIA,West Bengal,Director
803,329,Pesi Kushru Choksey,West Bengal,Director
804,329,Amitabha Ghosh,West Bengal,Director
805,329,Manjushree Khaitan,West Bengal,Director
806,329,Prasanta Kumar Mallik,West Bengal,Director
807,329,K C Jain,West Bengal,Whole-time Director
808,329,Gautam Ganguli,West Bengal,Company Secretary
809,329,Vinai Sah,West Bengal,Nominee (LIC)
810,336,Sanjay Kirloskar,Maharashtra,Chairman & Managing Director
811,336,Vikram Kirloskar,Maharashtra,Director
812,336,M S Kirloskar,Maharashtra,Director
813,336,S N Inamdar,Maharashtra,Director
814,336,Rahul Kirloskar,Maharashtra,Director
815,336,U V Rao,Maharashtra,Director
816,336,P S Jawadekar,Maharashtra,Director
817,336,J R Sapre,Maharashtra,Whole-time Director
818,336,Lalita D Gupte,Maharashtra,Director
819,336,Pratap B Shirke,Maharashtra,Director
820,336,A N Alawani,Maharashtra,Director
821,337,Anant J Talaulicar,Maharashtra,Chairman & Managing Director
822,337,Mark A Levett,Maharashtra,Director
823,337,John Wall,Maharashtra,Director
824,337,Patrick Ward,Maharashtra,Director
825,337,James Kelly,Maharashtra,Director
826,337,Rajeev Bakshi,Maharashtra,Director
827,337,P S Dasgupta,Maharashtra,Director
828,337,Nasser Munjee,Maharashtra,Director
829,337,B H Reporter,Maharashtra,Director
830,337,Venu Srinivasan,Maharashtra,Director
831,337,J M Barrowman,Maharashtra,Alternate Director
832,337,Sean Milloy,Maharashtra,Alternate Director
833,337,Pradeep Bhargava,Maharashtra,Alternate Director
834,337,Amit Atre,Maharashtra,Company Secretary
835,346,M V Subbiah,Tamil Nadu,Director
836,346,G Ramanujam,Tamil Nadu,Director
837,346,S Natarajan,Tamil Nadu,Director
838,346,S Pathy,Tamil Nadu,Director
839,346,R Satagopan,Tamil Nadu,Director
840,346,Basavaraju,Tamil Nadu,Nominee (LIC)
841,346,R Venkatrangappan,Tamil Nadu,Chairman
842,346,Sanjay Jayavarthanavelu,Tamil Nadu,Managing Director
843,346,K Duraisami,Tamil Nadu,Company Secretary
844,346,Aditya Himatsingka,Tamil Nadu,Director
845,346,MUKUND GOVIND RAJAN,Tamil Nadu,Director
846,346,R Rajendran,Tamil Nadu,Director (Finance)
847,348,A M Naik,Maharashtra,Executive Chairman
848,348,K Venkataramanan,Maharashtra,Managing Director & CEO
849,348,V K Magapu,Maharashtra,President & Whole-time Dir.
850,348,S Rajgopal,Maharashtra,Director
851,348,S N Talwar,Maharashtra,Director
852,348,M M Chitale,Maharashtra,Director
853,348,M V Kotwal,Maharashtra,President & Whole-time Dir.
854,348,Thomas Mathew T,Maharashtra,Nominee (LIC)
855,348,N Mohan Raj,Maharashtra,Nominee (LIC)
856,348,Subodh Bhargava,Maharashtra,Director
857,348,A K Jain,Maharashtra,Nominee (UTI)
858,348,J S Bindra,Maharashtra,Director
859,348,N Hariharan,Maharashtra,Company Secretary
860,348,Ravi Uppal,Maharashtra,President & Whole-time Dir.
861,348,S N Subrahmanyan,Maharashtra,Whole-time Director
862,348,R Shankar Raman,Maharashtra,Whole-time Director
863,348,Shailendra Roy,Maharashtra,Whole-time Director
864,357,P R Ramasubrahmaneya Rajha,Tamil Nadu,Chairman & Managing Director
865,357,P R Venketrama Raja,Tamil Nadu,Director
866,357,A Ramakrishna,Tamil Nadu,Director
867,357,R S Agarwal,Tamil Nadu,Director
868,357,M B N Rao,Tamil Nadu,Director
869,357,K Selvanayagam,Tamil Nadu,Company Secretary
870,357,Vibhu Nayar,Tamil Nadu,Nominee (Tamil Nadu Govt)
871,365,Keshub Mahindra,Maharashtra,Chairman
872,365,Anand G Mahindra,Maharashtra,Vice Chairman & M.D.
873,365,Deepak S Parekh,Maharashtra,Director
874,365,Nadir B Godrej,Maharashtra,Director
875,365,M M Murugappan,Maharashtra,Director
876,365,Narayanan Vaghul,Maharashtra,Director
877,365,A S Ganguly,Maharashtra,Director
878,365,R K Kulkarni,Maharashtra,Director
879,365,Anupam Puri,Maharashtra,Director
880,365,Bharat Doshi,Maharashtra,Executive Director & CFO
881,365,A K Nanda,Maharashtra,Director
882,365,Narayan Shankar,Maharashtra,Company Secretary
883,365,Vikram Singh Mehta,Maharashtra,Additional Director
884,365,Vishakha N Desai,Maharashtra,Additional Director
885,368,Vijay Mallya,Karnataka,Chairman
886,368,Deepak Anand,Karnataka,Managing Director
887,368,S R Gupte,Karnataka,Director
888,368,B S Patil,Karnataka,Director
889,368,Pratap Narayan,Karnataka,Director
890,368,Shrikant G Ruparel,Karnataka,Director
891,368,N Sunder Rajan,Karnataka,Director
892,368,S Ramaprasad,Karnataka,Company Secretary
893,368,K Prabhakar Rao,Karnataka,Whole-time Director
894,378,Albert Hieronimus,Karnataka,Chairman
895,378,B Steinruecke,Karnataka,Director
896,378,B Bohr,Karnataka,Director
897,378,B Muthuraman,Karnataka,Director
898,378,Renu S Karnad,Karnataka,Director
899,378,Prasad Chandran,Karnataka,Director
900,378,V K Viswanathan,Karnataka,Managing Director
901,378,Manfred Duernholz,Karnataka,Joint Managing Director
902,378,A Vijay Shankar,Karnataka,Company Secretary
903,378,Soumitra Bhattacharya,Karnataka,Alternate Director & CFO
904,391,K M Mammen,Tamil Nadu,Chairman & Managing Director
905,391,Arun Mammen,Tamil Nadu,Managing Director
906,391,K M Philip,Tamil Nadu,Whole-time Director
907,391,Rahul Mammen Mappillai,Tamil Nadu,Whole-time Director
908,391,K C Mammen,Tamil Nadu,Director
909,391,Ashok Jacob,Tamil Nadu,Director
910,391,V Sridhar,Tamil Nadu,Director
911,391,Vijay R Kirloskar,Tamil Nadu,Director
912,391,N Kumar,Tamil Nadu,Director
913,391,Ranjit I Jesudasen,Tamil Nadu,Director
914,391,S S Vaidya,Tamil Nadu,Director
915,391,Salim Joseph Thomas,Tamil Nadu,Director
916,391,Ravi Mannath,Tamil Nadu,Company Secretary
917,392,Niraj Bajaj,Maharashtra,Chairman & Managing Director
918,392,Rajesh V Shah,Maharashtra,Co-Chairman & Managing Directo
919,392,Dhirajlal S Mehta,Maharashtra,Director
920,392,Suketu V Shah,Maharashtra,Joint Managing Director
921,392,Vinod S Shah,Maharashtra,Director
922,392,N P Jain,Maharashtra,Director
923,392,Narendra J Shah,Maharashtra,Director
924,392,N C Sharma,Maharashtra,Director
925,392,Prakash V Mehta,Maharashtra,Director
926,392,Pradip P Shah,Maharashtra,Director
927,392,Amit Yadav,Maharashtra,Director
928,392,K J Mallya,Maharashtra,Secretary
929,412,Ajay G Piramal,Maharashtra,Chairman
930,412,Keki Dadiseth,Maharashtra,Director
931,412,Swati A Piramal,Maharashtra,Executive Director
932,412,Nandini Piramal,Maharashtra,Executive Director
933,412,S Ramadorai,Maharashtra,Director
934,412,Deepak Satwalekar,Maharashtra,Director
935,412,N Vaghul,Maharashtra,Director
936,412,Leonard D Souza,Maharashtra,Company Secretary
937,412,Amit Chandra,Maharashtra,Director
938,412,Vijay Shah,Maharashtra,Executive Director & COO
939,412,R A Mashelkar,Maharashtra,Director
940,412,Goverdhan Mehta,Maharashtra,Director
941,413,Pramod Mittal,West Bengal,Director
942,413,U Mahesh Rao,West Bengal,Director
943,413,T P Subramanian,West Bengal,President & Company Secretary
944,413,B K Singh,West Bengal,ED (Steel Plant ) & CEO
945,413,Mayank Agrawal,West Bengal,Nominee (ICICI)
946,413,S N Baheti,West Bengal,Nominee (IDBI)
947,413,Vinod Mittal,West Bengal,Vice Chairman
948,413,Sajjan Jindal,West Bengal,Chairman
949,413,Seshagiri Rao MVS,West Bengal,Additional Director
950,413,Atul Sud,West Bengal,Additional Director
951,413,Haigreve Khaitan,West Bengal,Additional Director
952,413,Suhail Nathani,West Bengal,Alternate Director
953,413,Vinod Kothari,West Bengal,Director
954,420,Chandra Kant Birla,Orissa,Chairman
955,420,Basant Kumar Jhawar,Orissa,Director
956,420,Amitabha Ghosh,Orissa,Director
957,420,Manohar Lal Pachisia,Orissa,Managing Director
958,420,Michael Bastian,Orissa,Additional Director
959,420,S L Saraf,Orissa,Company Secretary
960,422,PRADIP KUMAR KHAITAN,Orissa,Chairman
961,422,D N Davar,Orissa,Director
962,422,Ramesh C Vaish,Orissa,Director
963,422,S R Jain,Orissa,Director
964,422,V P Sood,Orissa,Director
965,422,Rachna Goria,Orissa,Company Secretary
966,422,Puneet Dalmia,Orissa,Director
967,422,Gaurav Dalmia,Orissa,Managing Director
968,422,D D Atal,Orissa,Whole Time Director & CEO
969,432,S M Datta,West Bengal,Chairman
970,432,Rajeev Chopra,West Bengal,Vice Chairman & M.D.
